,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>","Temperature, K",salt_name,"Heat capacity at constant pressure, J/K/mol","Viscosity, Pa&#8226;s"
214,101.325,1525.2,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03249
215,101.325,1525.2,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03246
270,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0365
271,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0341
272,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03429
273,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.032510000000000004
274,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0334
275,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0318
276,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0326
277,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03249
278,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03246
279,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0365
280,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0341
281,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03429
282,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.032510000000000004
283,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0334
284,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0318
285,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0326
286,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03249
287,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03246
288,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0365
289,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0341
290,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03429
291,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.032510000000000004
292,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0334
293,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0318
294,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0326
295,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03249
296,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03246
297,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0365
298,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0341
299,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03429
300,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.032510000000000004
301,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0334
302,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0318
303,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0326
304,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03249
305,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03246
306,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0365
307,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0341
308,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03429
309,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.032510000000000004
310,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0334
311,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0318
312,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0326
313,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03249
314,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03246
315,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0365
316,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0341
317,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03429
318,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.032510000000000004
319,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0334
320,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0318
321,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0326
322,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03249
323,101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03246
324,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0365
325,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0341
326,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03429
327,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.032510000000000004
328,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0334
329,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0318
330,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0326
331,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03249
332,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03246
333,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0365
334,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0341
335,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03429
336,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.032510000000000004
337,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0334
338,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0318
339,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0326
340,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03249
341,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03246
342,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0365
343,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0341
344,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03429
345,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.032510000000000004
346,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0334
347,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0318
348,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0326
349,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03249
350,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03246
351,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0365
352,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0341
353,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03429
354,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.032510000000000004
355,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0334
356,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0318
357,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0326
358,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03249
359,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03246
360,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0365
361,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0341
362,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03429
363,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.032510000000000004
364,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0334
365,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0318
366,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0326
367,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03249
368,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03246
369,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0365
370,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0341
371,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03429
372,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.032510000000000004
373,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0334
374,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0318
375,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0326
376,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03249
377,101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03246
378,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0365
379,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0341
380,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03429
381,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.032510000000000004
382,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0334
383,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0318
384,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0326
385,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03249
386,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03246
387,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0365
388,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0341
389,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03429
390,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.032510000000000004
391,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0334
392,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0318
393,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0326
394,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03249
395,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03246
396,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0365
397,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0341
398,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03429
399,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.032510000000000004
400,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0334
401,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0318
402,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0326
403,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03249
404,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03246
405,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0365
406,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0341
407,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03429
408,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.032510000000000004
409,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0334
410,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0318
411,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0326
412,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03249
413,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03246
414,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0365
415,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0341
416,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03429
417,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.032510000000000004
418,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0334
419,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0318
420,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0326
421,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03249
422,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03246
423,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0365
424,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0341
425,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03429
426,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.032510000000000004
427,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0334
428,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0318
429,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0326
430,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03249
431,101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03246
432,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0365
433,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0341
434,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03429
435,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.032510000000000004
436,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0334
437,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0318
438,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.0326
439,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03249
440,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,504.8,0.03246
441,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0365
442,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0341
443,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03429
444,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.032510000000000004
445,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0334
446,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0318
447,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.0326
448,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03249
449,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,524.0,0.03246
450,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0365
451,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0341
452,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03429
453,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.032510000000000004
454,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0334
455,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0318
456,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.0326
457,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03249
458,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,512.0,0.03246
459,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0365
460,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0341
461,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03429
462,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.032510000000000004
463,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0334
464,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0318
465,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.0326
466,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03249
467,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,509.2,0.03246
468,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0365
469,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0341
470,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03429
471,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.032510000000000004
472,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0334
473,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0318
474,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.0326
475,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03249
476,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,505.7,0.03246
477,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0365
478,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0341
479,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03429
480,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.032510000000000004
481,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0334
482,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0318
483,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.0326
484,101.325,1517.0,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,462.0,0.03249
