Molecular weight of IL  g/mol,Number of rings,Mass of group of rings  g/mol,Number of branches,Mass of first branch g/mol,Mass of second branch g/mol,Mass of third branch  g/mol,Mass of fourth branch  g/mol,Mass of cation  g/mol,Mass of anion  g/mol,Pressure   kPa,Temprature k,Density g/cm^3
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,300.000,328.15,1.04429
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,300.000,338.15,1.03718
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,400.000,298.15,1.06166
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,400.000,308.15,1.05548
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,400.000,318.15,1.04996
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,400.000,328.15,1.04433
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,400.000,338.15,1.03718
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,500.000,298.15,1.0617
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,500.000,318.15,1.05003
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,500.000,328.15,1.04434
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,500.000,338.15,1.03724
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,600.000,298.15,1.06174
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,600.000,308.15,1.05559
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,600.000,318.15,1.05006
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,600.000,328.15,1.04441
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,800.000,298.15,1.06181
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,800.000,308.15,1.05569
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,800.000,318.15,1.05013
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,800.000,338.15,1.03735
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,1000.000,298.15,1.06188
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,1000.000,308.15,1.05577
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,1000.000,328.15,1.04455
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,1000.000,338.15,1.03743
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,2000.000,298.15,1.06224
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,2000.000,308.15,1.05611
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,2000.000,318.15,1.0506
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,2000.000,328.15,1.04493
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,2000.000,338.15,1.03783
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,4000.000,298.15,1.06295
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,4000.000,308.15,1.05686
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,4000.000,318.15,1.05137
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,4000.000,338.15,1.03861
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,6000.000,298.15,1.06368
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,6000.000,318.15,1.05212
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,6000.000,328.15,1.04649
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,6000.000,338.15,1.0394
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,8000.000,298.15,1.0644
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,8000.000,308.15,1.05835
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,8000.000,318.15,1.05288
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,8000.000,328.15,1.04726
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,10000.000,298.15,1.0651
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,10000.000,308.15,1.05908
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,10000.000,318.15,1.05361
208.32300,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,58.08185,10000.000,338.15,1.04098
254.32190,1,79.10230,1,0.00000,113.22469,0.00000,0.00000,192.32699,62.00490,101.300,293.15,1.0935
254.32190,1,79.10230,1,0.00000,113.22469,0.00000,0.00000,192.32699,62.00490,101.300,298.15,1.0895
254.32190,1,79.10230,1,0.00000,113.22469,0.00000,0.00000,192.32699,62.00490,101.300,303.15,1.0842
254.32190,1,79.10230,1,0.00000,113.22469,0.00000,0.00000,192.32699,62.00490,101.300,308.15,1.0786
254.32190,1,79.10230,1,0.00000,113.22469,0.00000,0.00000,192.32699,62.00490,101.300,318.15,1.0686
254.32190,1,79.10230,1,0.00000,113.22469,0.00000,0.00000,192.32699,62.00490,101.300,323.15,1.0638
254.32190,1,79.10230,1,0.00000,113.22469,0.00000,0.00000,192.32699,62.00490,101.300,328.15,1.0597
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,2024.000,283.12,1.19421
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,5410.000,283.13,1.19569
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,10608.000,283.14,1.19794
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,29989.000,283.16,1.20606
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,40399.000,283.16,1.21024
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,50021.000,283.16,1.214
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,59880.000,283.16,1.21775
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,80055.000,283.16,1.22507
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,89979.000,283.16,1.2285
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,99226.000,283.16,1.2316
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,2373.000,293.13,1.18765
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,5192.000,293.15,1.18892
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,10105.000,293.17,1.19113
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,19915.000,293.15,1.19544
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,40033.000,293.15,1.2039
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,49990.000,293.15,1.20791
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,60026.000,293.15,1.21182
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,69993.000,293.15,1.21558
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,90002.000,293.15,1.22275
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,99008.000,293.15,1.22582
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,1023.000,298.15,1.18365
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,5014.000,298.15,1.18549
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,10024.000,298.15,1.18778
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,29784.000,298.15,1.19648
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,39954.000,298.15,1.20076
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,49921.000,298.15,1.20482
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,69521.000,298.15,1.21243
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,79326.000,298.15,1.21605
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,89784.000,298.15,1.21977
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,2471.000,313.15,1.17415
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,5142.000,313.15,1.17544
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,10051.000,313.13,1.17779
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,19949.000,313.17,1.18242
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,39901.000,313.15,1.19132
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,50020.000,313.15,1.1956
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,59990.000,313.15,1.19968
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,70046.000,313.15,1.20363
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,89989.000,313.16,1.21104
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,99194.000,313.17,1.21426
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,2503.000,333.13,1.16047
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,5448.000,333.16,1.16199
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,20056.000,333.15,1.16928
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,29979.000,333.15,1.17402
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,39760.000,333.14,1.17853
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,60243.000,333.17,1.18744
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,70003.000,333.16,1.19143
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,79731.000,333.15,1.19525
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,99773.000,333.15,1.20259
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,2790.000,353.14,1.14679
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,6509.000,353.12,1.14881
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,8955.000,353.13,1.15012
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,21342.000,353.17,1.15658
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,39909.000,353.16,1.1657
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,50013.000,353.16,1.17038
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,60153.000,353.16,1.17486
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,69979.000,353.16,1.17902
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,90011.000,353.15,1.1869
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,99259.000,353.15,1.19028
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,2495.000,373.16,1.13264
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,5373.000,373.15,1.13429
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,10198.000,373.16,1.13701
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,29979.000,373.15,1.14762
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,39996.000,373.14,1.15266
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,50003.000,373.13,1.15747
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,60192.000,373.12,1.16213
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,80221.000,373.16,1.17063
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,90014.000,373.15,1.17446
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,99035.000,373.14,1.1778
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,2485.000,393.17,1.11849
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,5300.000,393.17,1.12018
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,10222.000,393.15,1.12308
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,30013.000,393.15,1.13416
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,40133.000,393.16,1.13944
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,49970.000,393.16,1.14434
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,60110.000,393.16,1.14913
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,80159.000,393.16,1.15785
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,89993.000,393.15,1.16176
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,99831.000,393.15,1.16543
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,101.000,283.16,1.19291
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,101.000,293.15,1.18585
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,101.000,298.13,1.18241
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,101.000,323.14,1.16548
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,101.000,333.14,1.15881
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,101.000,343.14,1.1521
237.05000,1,78.09433,2,15.03506,57.11633,0.00000,0.00000,150.24572,86.80460,101.000,363.14,1.1384
,,,,,,,,,,,,
